ID,Age,ABAC,AveCredit,ADB13,ADB103,AveDebit,AverageFee,BC,SmallLoans,CitySize,BureauScore,CreditCards,CSW9,CWUT,DebitOrderNum3M,DebitOrderVal3M,DebitOrderDispute,DIFO,EmployerGroup,AveBalance,GII,GrossSalary,Gender_Code,HB01,IDCC,IFGG,MDBL,MLL,MDBB,NettoSalary,NumCWL3M,NumLoanApps,NumLoanNTU,NumLoanTU,NumMOBL3M,NumRBL3M,NRV,OCTT,PDU,BLQ,Revolving,RG1,RRV1,Salary_Frequency,TimeSinceLastLoan,TimeSinceRB,ValMOBL3M,ValRBL3M,Vehicle
6192,33,0,6955.085,0.0659,0.0219,-4614,65,1,0,Rural,586,0,0,0.2115,4,-1031,3,8,Security and Cleaning,80.2181,0,5854.92,M,3,1.1,M,21.32,0,10.77,5571.62,6,2,1,1,0,0,0,Loan,YYY,0,0,0.453596121,66,M,41,0,0,0,0
37069,37,1,17804.8166,0.6086,0.326,-17697,43,1,2,Semi,628,1,0,0.1759,7,-14415.37,0,1,Construction & Materials,2601.0203,0,13076.78,M,1,0.6191,HH,13247.34,2,55.92,11259.26,6,8,3,1,10,0,0,Loan,YYY,1,1,0.814401059,296,M,335,0,-16300,0,1
6905,42,1,7209.2566,0.2065,0.1413,-7166,39,1,0,City,574,0,0,0.2607,3,-2691.87,0,0,Transport & Logistics,450.0796,0,6027.29,M,1,0.4423,M,2492.39,0,41.34,5956.58,6,2,0,1,1,0,0,Loan,YYY,1,0,0.90376961,84,NULL,359,0,-1200,0,0
39294,25,1,3683.6033,0.3586,0.1304,-3571,66,1,0,Semi,622,0,1,0.4614,2,-242,0,3,Retail & Wholesale,328.3051,0,2506,M,2,0.6981,L,1805.48,0,21.95,2481.24,30,5,0,2,0,0,0,Loan,YYN,1,2,0.76606482,125,M,159,0,0,0,0
23839,36,1,3749.9966,0.3152,0.0217,-3554,42,1,0,City,606,0,9,0.7403,1,-1093,0,0,Retail & Wholesale,250.2398,0,902.45,F,2,0.6471,M,964.64,0,24.87,748.22,12,0,0,0,0,0,0,Loan,YYY,1,1,0.797835489,0,NULL,499,0,0,0,0
40653,40,0,9353.18,0.3406,0.0329,-9206,138,1,0,Semi,600,0,9,0.6377,55,-2750,0,0,Retail & Wholesale,190.8236,0,3054.48,M,3,0.6815,H,1439.16,0,15.22,2253.31,25,3,0,1,1,0,0,Loan,YYY,1,0,0.776628655,120,W,118,0,-200,0,0
12312,28,0,16626.3433,0.7608,0.2934,-17172,83,1,0,Rural,583,0,0,0.4375,6,-1777.15,0,3,Mining & Quarrying,1113.2078,0,10890.8,F,3,0.7923,H,3533.32,0,29.02,6637.54,11,2,0,1,27,4,0,Loan,YYY,1,0,0.702209643,56,M,172,0,-19744,8300,0
22567,23,1,-99,1,0,-99,43,0,0,Semi,595,0,0,0,0,0,0,7,Mining - Platinum,104.14,0,10333.07,M,3,1.1,U,62.48,0,52.76,8439.11,0,7,3,2,0,0,0,Loan,NNN,0,1,0.453596121,161,M,161,0,0,0,0
20228,25,1,22885.2966,0.8804,0.4782,-22344,84,1,0,City,620,0,1,0.2032,11,-7924.74,0,2,Retail & Wholesale,1594.6403,0,16117.53,F,4,0.3446,HH,5390.7,0,165.32,13455.28,18,0,0,0,0,47,0,Loan,YYN,1,2,0.941210656,0,M,130,1,0,-14776.05,0
23384,46,0,23438.66,0.3913,0.3913,-23765,101,1,0,Semi,590,0,4,0.7091,12,-2599.2,0,3,Mining - Platinum,1802.5245,0,29761.15,M,3,0.7816,HH,14578.36,0,60.68,18453.77,21,0,0,0,1,0,0,Loan,YNY,1,0,0.709787381,0,NULL,433,0,-4000,0,0
3549,38,1,22607.0366,0.9347,0.7608,-23252,75,1,0,City,639,0,1,0.3425,12,-3840.12,0,0,Gov Health,2783.9025,1,14996.8,F,4,0.6174,H,7168.66,0,95.25,9576.65,20,1,0,1,5,0,0,Loan,YYY,1,1,0.815386395,38,M,236,0,-2925,0,0
38804,34,1,18708.3066,0.7934,0.6739,-19094,98,1,1,City,595,0,1,0.3175,12,-16361.51,4,0,Retail & Wholesale,3710.5891,0,11645.16,F,1,0.4463,HH,4402.14,1,19.43,9155.35,26,3,1,1,9,0,0,Loan,YYY,1,1,0.902050308,102,M,14,0,-3510,0,1
10264,38,0,9671.25,0.0989,0.0219,-8506,125,1,0,City,597,0,0,0.0827,28,-9328.99,0,2,Retail & Wholesale,154.6461,0,2894.74,M,3,0.374,H,6975.69,0,-10.85,2589.47,10,0,0,0,12,0,0,Loan,YNY,1,0,0.930873429,0,NULL,604,0,-6730,0,0
38527,47,1,7533.6566,0.1195,0.0543,-7498,49,1,1,Semi,600,0,2,0.6174,12,-4533.74,0,0,Government,338.3951,1,5500,M,1,0.5888,H,3716.44,0,17.13,5378.75,7,0,0,0,0,0,0,Loan,YYN,1,0,0.831607714,0,M,115,0,0,0,0
1861,23,1,18965.24,0.25,0.0652,-3896,31,0,0,Semi,607,0,0,0.096,0,0,0,0,Gov - Education,686.9558,1,27080.75,M,2,1.1,U,47076.19,0,33.34,23263.77,6,0,0,0,0,0,0,Loan,NYY,0,1,0.453596121,0,M,0,0,0,0,0
29273,20,0,7813.3033,0.1086,0.0543,-7705,95,1,0,Semi,570,0,8,0.7202,0,0,0,0,Personal & Household Goods,234.2078,0,884.33,F,0,0.7479,M,37.63,0,16.77,614.66,28,1,0,1,0,0,0,Loan,NYN,0,0,0.733118696,20,W,45,0,0,0,0
42521,40,0,5606.0666,0.5217,0.2065,-5788,77,1,0,Semi,583,0,1,0.5981,4,-464,1,2,Construction & Materials,584.1476,0,2990.52,F,3,0.7579,M,1473.69,0,16.33,2009.59,24,0,0,0,0,0,0,Loan,YYY,1,0,0.726281146,0,F,51,0,0,0,0
39270,47,1,4328.5866,0.5434,0.25,-4304,63,1,0,Rural,625,0,0,0.1228,4,-660,1,12,Government,550.4155,0,4154,M,2,0.5905,M,2834.62,0,25.04,4063,2,2,1,1,0,0,0,Loan,YYN,1,3,0.830662395,94,M,193,0,0,0,0
18773,36,0,8927.5433,0.5978,0.3695,-9787,40,1,0,Rural,616,0,1,0.4681,4,-809.68,0,0,Gov Health,1338.6033,1,8208,F,3,0.8021,M,3763.49,0,26.2,7240.59,14,1,0,1,0,2,0,Loan,YYY,1,0,0.695198726,36,M,9,1,0,-1299,0
40510,52,1,12521.0633,0.4565,0.1195,-12523,189,1,0,City,608,2,5,0.8427,18,-2121.28,6,6,Construction & Materials,433.208,0,4170.38,M,1,0.84,H,2858.58,2,13.74,3205.26,44,2,0,1,0,0,0,Loan,YYN,1,1,0.667462826,104,W,351,0,0,0,0
14059,28,1,6554.1133,0.5652,0.1739,-7019,58,1,0,Rural,616,0,0,0.2654,3,-567,1,0,Retail & Wholesale,465.9176,0,3302.98,M,2,0.8558,M,2868.35,0,19.54,3269.9,19,1,0,0,22,0,0,Loan,YYY,1,2,0.655614643,28,M,95,0,-4555,0,0
21489,49,1,8330,0.7391,0.0543,-7819,207,1,1,Semi,652,1,0,0.1418,25,-9988.49,0,27,Mining - Gold,281.4761,0,28850.73,M,3,1.1,M,1079.52,0,40.63,16986.73,10,8,2,0,19,0,0,Loan,YYY,0,3,0.453596121,392,NULL,612,0,-1080,0,1
22417,44,1,14776.7166,1,0.826,-15920,57,1,0,Rural,662,0,0,0.3876,18,-15133.9,0,0,Gov Health,2525.0189,1,16600,F,2,0.5057,H,4203.83,0,423.77,10712,13,0,0,0,0,0,0,Loan,YYN,1,1,0.874835595,0,NULL,1407,0,0,0,0
8591,23,1,5613.3333,0.5,0.0869,-5131,74,1,0,Rural,604,0,0,0.1037,0,0,0,0,Gov - Education,402.8684,1,22190.2,F,3,1.1,M,1843.89,1,36.83,13376.35,4,0,0,0,52,0,0,Loan,NYY,0,1,0.453596121,0,M,37,0,-8290,0,0
6104,57,1,3539.2433,0.3152,0.0108,-3718,57,1,1,City,581,1,0,0.9109,0,0,0,0,Industrial Goods & Services,157.4163,0,13252,M,1,0.869,M,3890.47,1,13.3,10235.8,23,1,0,0,0,0,0,Loan,NNY,0,0,0.645590554,57,F,138,0,0,0,0
26261,49,1,14511.8333,0.4239,0.1847,-13834,150,1,0,City,592,0,1,0.2926,17,-6797.7,2,0,Health Care,864.9177,0,3201.42,F,1,0.661,H,5118.41,1,21.36,1930.05,18,1,0,0,2,10,0,Loan,YYY,1,3,0.78937872,49,NULL,560,1,-1200,-4950.7,0
2323,24,1,7225.4966,0.326,0.1413,-7099,80,1,0,City,607,0,2,0.4882,6,-666.9,0,0,Retail & Wholesale,387.997,0,6152.17,F,2,0.7496,M,2887.2,0,25.68,5789.84,20,0,0,0,0,8,0,Loan,YYY,1,1,0.731961466,0,M,62,1,0,-1232,0
20709,27,0,4091.19,0.3076,0.0989,-4049,57,1,0,Rural,583,0,0,0.6868,0,0,0,0,Retail & Wholesale,304.1582,0,3820,M,3,0.733,M,2269.44,0,27.89,3519.7,13,3,1,1,1,0,0,Loan,NYY,1,0,0.743170443,81,M,64,0,-110,0,0
2378,32,0,6100,1,1,-4612,57,1,0,City,623,0,0,0.223,0,0,0,0,Retail & Wholesale,9785.8583,0,5744.64,F,4,1.1,M,9278.13,0,2265.87,5615.43,3,3,2,1,0,0,0,Loan,NYY,0,0,0.453596121,96,M,128,0,0,0,0
42516,34,1,17101.5233,0.3695,0.3478,-17046,44,1,0,City,616,0,1,0.4548,9,-2620.23,0,0,Retail & Wholesale,3406.4483,0,7134.7,M,4,0.4412,HH,3361.16,0,24.89,5800.64,14,1,1,0,0,0,0,Loan,YYN,1,0,0.904239885,34,NULL,462,0,0,0,0
4803,26,1,9919.3266,0.8695,0.5,-9234,78,1,0,City,618,0,0,0.4219,0,0,0,0,Services,1654.7097,0,5775,F,2,0.7269,M,5302.71,0,70.31,5535.42,20,2,0,1,0,2,0,Loan,NYY,1,1,0.747238114,52,M,241,2,0,-162,0
28416,50,1,7677.8766,0.3913,0.076,-7762,79,1,0,Semi,540,0,1,0.3799,0,0,0,0,Mining - Gold,539.3708,0,11580.08,M,1,0.9583,H,4912.27,0,25.08,9091.01,24,1,0,0,9,2,0,Loan,NYY,1,0,0.574911782,50,M,151,0,-15840,2200,0
40066,36,1,8815.8066,0,0,-8626,185,1,0,City,590,1,16,0.5882,25,-2833.56,7,1,Recruitment,38.5895,0,1023.2,M,4,0.6529,M,74.97,0,18.15,985.61,29,4,3,1,0,3,0,Loan,YNN,1,0,0.794325413,144,W,315,2,0,-224,0
18525,23,1,9403.2033,0.5978,0.1304,-9306,102,1,0,City,593,0,1,0.3593,2,-346,0,0,Financial Services,387.0695,0,4400,M,2,0.8649,M,2314.42,0,25.32,4365,35,0,0,0,0,20,0,Loan,YYY,1,1,0.648716222,0,M,26,1,0,-9847,0
28361,30,0,12579.3833,0.5274,0.0769,-13035,118,1,0,City,617,0,3,0.236,7,-2068.87,0,3,Personal & Household Goods,439.9968,0,11954.11,F,3,0.1364,M,602.82,0,16.07,10135.96,16,4,0,1,0,15,0,Loan,YYN,1,0,0.990711934,120,M,204,1,0,-7144,0
41173,55,1,700,0.413,0,-333,34,1,1,Rural,662,1,0,0,5,-408,0,5,Gov Health,169.2306,1,19258.32,F,5,1.1,L,44.97,0,20.92,13272.75,0,1,0,0,0,0,0,Loan,YYN,0,2,0.453596121,55,NULL,1115,0,0,0,1
16810,31,1,9561.4933,0.3913,0.2826,-9951,75,1,0,City,596,1,3,0.2547,6,-2025,0,0,Services,759.1759,0,9667.39,F,5,0.6773,H,5310.28,0,19.61,7632.23,17,6,1,4,0,0,0,Loan,YYY,1,0,0.779267624,186,M,31,0,0,0,0
19980,59,1,15607.7233,0.3152,0.1847,-15782,102,1,2,City,623,1,0,0.3369,15,-13776.46,1,3,Services,646.8059,0,11875,M,3,0.1044,H,6770.45,0,26.52,10043.75,24,5,3,1,0,0,0,Loan,YYN,1,0,0.994555268,295,M,172,0,0,0,0
28422,42,1,26050,0.6086,0.2717,-7041,16,0,0,City,638,1,0,0.3516,0,0,0,0,Government,3434.6072,1,34219.67,M,5,0.3539,U,24906.77,0,13.87,18975.44,10,2,2,0,0,2,0,Loan,NYN,0,0,0.938028271,84,M,94,1,0,-1050,0
13597,30,0,4095.36,0.0869,0.0434,-3649,42,1,0,City,575,0,1,0.6255,3,-316,0,0,Security and Cleaning,134.3919,0,6502.78,M,0,0.7552,M,1314.02,0,25.26,6283.35,10,1,0,1,0,0,0,Loan,YNY,1,0,0.728134471,30,M,346,0,0,0,0
26286,48,1,11319.2033,0.8043,0.2608,-11054,160,1,0,Semi,598,0,2,0.2742,12,-936,0,0,Transport & Logistics,1539.9934,0,8465.18,M,3,0.508,H,3746.92,0,17.28,7055.72,48,1,0,1,7,0,0,Loan,YYY,1,0,0.873719116,48,M,59,0,-980,0,0
8290,49,0,4442.8433,0.1195,0.0869,-4121,30,1,0,Semi,587,0,2,0.5459,3,-243,0,3,Media,253.2029,0,4715.12,M,3,0.6252,M,3297.82,0,39.23,4640.66,7,3,1,1,0,0,0,Loan,YNN,0,0,0.810846084,147,M,175,0,0,0,0
13948,24,0,4740.4766,0.2747,0.1318,-5456,39,1,0,Semi,578,0,1,0.6312,0,0,0,0,Training & Education,293.4985,0,2822.39,F,0,0.6773,L,4728.14,0,21.04,2594.94,19,3,2,1,0,0,0,Loan,NYN,0,0,0.779267624,72,M,7,0,0,0,0
5797,47,0,19412.05,0.663,0.2173,-19160,92,1,0,Rural,628,0,3,0.2831,0,0,0,0,Industrial Goods & Services,642.191,0,626.13,F,4,0.8394,HH,2358.34,0,21.35,619.86,21,1,0,1,19,0,0,Loan,NYY,1,0,0.667909492,47,W,177,0,-23580,0,0
21990,46,1,20071.6766,0.5434,0.326,-18593,155,1,1,City,637,0,2,0.1286,47,-19813.59,0,1,Transport & Logistics,1870.8786,0,16630.84,M,2,0.33,HH,14216.81,0,22.15,14396.9,9,1,0,1,8,10,0,Loan,YYY,1,2,0.946042344,46,M,193,1,-1430,-4190,1
31242,41,0,1666.6666,1,1,-1863,64,1,0,Semi,632,0,0,0.1884,0,0,0,0,Gov Health,12574.5401,1,30532,F,4,1.1,L,13241.04,0,12455.04,17727,6,0,0,0,0,0,0,Loan,NYY,0,0,0.453596121,0,NULL,1620,0,0,0,0
286,33,0,11679.6666,0.5,0.0444,-11479,146,1,0,Rural,620,0,0,0.1572,8,-2823.54,0,1,Retail & Wholesale,256.096,0,4545.06,M,3,0.6567,H,1615.8,0,22.6,4155.16,45,9,0,2,92,1,0,Loan,YYY,1,0,0.792011212,297,NULL,271,1,-13577,-300,0
32150,45,1,8548.35,0.3804,0.0978,-8272,56,1,0,Rural,590,0,5,0.5486,6,-1082.01,1,1,Industrial Goods & Services,395.6628,0,5130,F,2,0.7576,H,3321.57,0,22.62,4365.7,10,1,0,0,0,0,0,Loan,YYN,0,3,0.726487333,45,M,80,0,0,0,0
28526,30,0,4517.0466,0.1413,0.0108,-4475,59,1,0,Semi,606,0,0,0.7561,2,-307.98,0,2,Retail & Wholesale,83.3644,0,3669.6,M,3,0.6145,M,314,0,19.76,2413.3,15,8,2,4,0,0,0,Loan,YYN,0,0,0.817061824,240,M,13,0,0,0,0
37300,29,1,6789.78,0.1304,0.0434,-3635,47,1,0,Semi,627,0,2,0.4435,3,-724.98,0,1,Security and Cleaning,206.8981,0,3166.62,F,4,0.843,M,5495.44,0,30.38,2937.14,3,1,0,0,0,0,0,Loan,YYY,0,4,0.665225896,29,NULL,539,0,0,0,0
26007,38,1,20956.36,0.7608,0.3369,-20778,105,1,0,Semi,583,0,2,0.4393,8,-3714,0,1,Mining - Gold,2206.5457,0,17975.15,M,2,0.9212,HH,30846.72,0,58.67,14754.11,18,1,0,1,6,0,0,Loan,YYY,1,2,0.604864999,38,M,10,0,-4250,0,0
38305,36,1,4946.1,0.163,0.0217,-4881,64,1,0,Semi,631,0,2,0.3479,10,-3776.38,2,2,Financial Services,113.4085,0,3708,F,4,0.3832,M,1390.37,0,24.81,3606.03,8,1,1,0,4,1,0,Loan,YYY,1,6,0.927472937,36,NULL,466,0,-1300,310,0
36094,52,1,14772.5766,0.5543,0.3478,-14776,80,1,0,Rural,602,0,2,0.6253,3,-390,0,0,Mining - Platinum,2315.4952,0,12446,M,3,0.3871,H,11334.91,0,-0.8,10541.02,18,1,1,0,0,0,0,Loan,YYN,1,0,0.926007715,52,NULL,364,0,0,0,0
15746,31,1,16974.7333,0.7173,0.3913,-14178,92,1,1,City,658,2,0,0.2472,17,-7147.28,0,0,Gov Health,1286.964,1,14177.34,F,5,0.449,HH,8149.38,0,30.61,10507.02,8,1,0,1,0,0,0,Loan,YYY,1,3,0.900881618,31,M,185,0,0,0,0
13031,37,1,8271.4333,0.4456,0.163,-8218,65,1,1,City,600,0,0,0.3453,6,-789,0,0,Gov - Police,626.9795,1,17583.83,F,2,0.7151,H,4297.99,1,48.36,10065.47,15,0,0,0,0,0,0,Loan,YYN,1,1,0.755027676,0,NULL,850,0,0,0,0
19619,40,0,3600,0.8888,0.5444,-3998,24,1,0,City,641,0,0,0.0165,0,0,0,0,Gov - Education,1672.1441,1,32236,F,4,0,M,2127.48,0,27.88,24814,1,5,3,1,0,0,0,Loan,NYY,0,0,1,200,NULL,352,0,0,0,0
18214,25,0,17722.88,0.7391,0.4021,-18887,122,1,0,City,589,0,1,0.4381,9,-5291.96,0,1,Technology,1580.2758,0,13960.08,M,3,0.715,HH,11067.43,0,54.73,12331.42,29,3,1,1,1,0,0,Loan,YYY,1,0,0.755093241,75,M,141,0,-2000,0,0
10000,34,1,592.5,0.0108,0,-477,14,0,1,City,615,2,1,0.7888,0,0,0,0,Transport & Logistics,52.5218,0,23524.51,M,2,1.1,U,30.72,0,15.67,17764.14,3,0,0,0,0,1,0,Loan,NNN,0,5,0.453596121,0,NULL,819,2,0,-250,0
38031,40,1,22157.94,0.7065,0.4347,-22167,92,1,0,City,615,1,5,0.3901,16,-10707.72,0,0,Security and Cleaning,2755.6022,0,8440.26,M,5,0.5046,HH,7433.66,0,40.87,7469.74,24,0,0,0,4,0,0,Loan,YYY,1,3,0.875367927,0,NULL,1095,0,-9300,0,1
27244,27,0,6038.4933,0.3555,0.1333,-5870,39,1,0,City,587,0,4,0.3705,4,-1490,0,1,Security and Cleaning,235.1294,0,4620.96,M,3,0.3547,M,1321.47,0,21.94,4487.71,9,10,3,4,8,0,0,Loan,YYY,1,0,0.937750724,270,NULL,177,0,-1840,0,0
31092,44,1,1309.5066,0.4239,0.0652,-1297,33,0,0,Rural,626,0,1,0.352,0,0,0,0,Gov - Education,275.2976,1,16363.75,F,2,1.1,U,573.17,0,30.95,10372.3,2,6,2,2,0,0,0,Loan,NYY,0,1,0.453596121,264,M,131,0,0,0,0
31301,41,1,0,0,0,0,0,0,0,City,642,0,0,0,0,0,0,0,Gov - Police,0,1,11074,F,5,1.1,U,0,0,0,8278,0,0,0,0,0,0,0,Loan,NNN,0,1,0.453596121,0,NULL,1508,0,0,0,1
5715,26,0,1672.74,0.2087,0,-1128,48,1,0,City,593,0,1,0.1589,1,-297,1,1,Informal,71.0548,0,4730.77,F,3,1.1,L,229.12,0,18.16,4683.46,2,0,0,0,1,0,0,Loan,YNY,0,0,0.453596121,0,NULL,870,0,-2400,0,0
39279,34,1,11140.7933,0.5326,0.3586,-11122,71,1,0,Semi,614,1,0,0.8677,0,0,0,0,Security and Cleaning,1021.9503,0,9818.24,M,2,0.8679,M,4910.49,0,22.47,9402.83,16,1,0,0,0,0,0,Loan,NYY,1,1,0.646430215,34,M,74,0,0,0,0
27478,40,1,16297.7266,0.5543,0.3804,-22871,116,1,0,Rural,621,0,2,0.5232,0,0,0,0,Government,1805.6801,1,14320.08,F,3,0.2672,H,4882.1,1,30.2,11455.11,38,4,1,1,5,0,0,Loan,NYY,1,3,0.964513965,160,M,27,0,-2800,0,0
33426,41,1,16015.7533,0.6521,0.4782,-15152,52,1,0,City,658,1,0,0.2815,9,-9287.67,0,2,Retail & Wholesale,2807.3852,0,14530,F,5,0.3354,HH,7086.12,0,19.68,12614.43,18,6,3,2,0,13,0,Loan,YYY,0,3,0.944278726,246,M,131,1,0,-12835,0
3885,53,1,5126.49,0.3478,0.163,-5098,42,1,0,Semi,576,0,2,0.4918,8,-1969.8,0,9,Agriculture & Hunting,464.1859,0,4730,F,1,0.4693,M,2764.21,0,38.41,3732.96,7,5,0,2,0,0,0,Loan,YYN,1,0,0.89188509,265,M,44,0,0,0,0
25049,27,1,20300.0366,0.3478,0.1739,-19879,145,1,1,Semi,609,1,2,0.4713,3,-3159.15,0,0,Gov - Education,3177.4185,1,20282,F,1,0,L,43423.57,0,25.36,14259.79,15,0,0,0,0,0,0,Loan,YYY,0,4,1,0,M,11,0,0,0,0
35007,56,1,13278.7533,0.8152,0.2282,-13159,38,1,0,Rural,642,0,0,0.6312,0,0,0,0,Gov - Police,953.5695,1,16835.07,M,2,0.7006,H,2630.65,0,64.69,15263.8,18,0,0,0,0,0,0,Loan,NYN,0,2,0.764455519,0,NULL,793,0,0,0,0
33095,22,0,-99,0,0,-99,16,0,0,Semi,565,0,0,0,0,0,0,0,Gov-Other,26.08,1,6987,M,0,1.1,U,5.58,0,0.6,5876.67,0,6,1,1,0,0,0,Loan,NNN,0,0,0.453596121,132,NULL,245,0,0,0,0
21301,47,1,25748.52,0.4565,0.3586,-25301,122,1,0,Rural,601,1,0,0.4701,17,-10094.02,11,6,Food & Beverage,2060.9293,0,9874.73,F,2,0.4766,HH,2020.87,2,26.05,8311,24,0,0,0,7,0,0,Loan,YYY,1,6,0.888559842,0,NULL,550,0,-5650,0,0
25722,35,1,22141.81,0.1413,0.1413,-8662,12,0,0,Rural,608,0,1,0.3184,0,0,0,0,Mining & Quarrying,2170.4473,0,18145.37,M,1,1.1,U,18062.1,0,6.75,9476.42,4,0,0,0,0,0,0,Loan,NYN,0,1,0.453596121,0,M,12,0,0,0,0
37149,51,1,35735.3466,0.6847,0.2717,-35647,77,1,0,Semi,640,1,0,0.3539,10,-28459.46,0,1,Gov Health,2215.2397,1,47781.99,M,5,0.4254,HH,12795.31,0,32.97,39312.84,22,3,1,0,1,0,0,Loan,YYY,1,2,0.910873732,153,NULL,738,0,-2000,0,1
4165,43,1,14642.12,0.6304,0.2717,-14464,72,1,0,Rural,612,1,2,0.1845,6,-694.25,1,3,Agriculture & Hunting,931.4901,0,7392.85,M,1,0.3453,M,2593.21,0,17.17,6870.94,14,2,1,1,0,0,0,Loan,YYY,1,1,0.940973951,86,M,82,0,0,0,0
2683,25,1,-99,0,0,-99,14,0,0,City,635,1,0,0,0,0,0,1,Retail & Wholesale,27.65,0,7428.84,F,5,1.1,U,2.45,0,2.45,6592.55,0,3,0,1,0,0,0,Loan,NNN,0,1,0.453596121,75,NULL,275,0,0,0,0
28877,26,1,1025,0.3804,0.0652,-507,19,0,0,City,609,0,0,0,0,0,0,0,Industrial Goods & Services,215.92,0,7168.44,M,3,1.1,U,1010.91,0,28.31,5086.08,0,0,0,0,0,0,0,Loan,NYY,0,0,0.453596121,0,NULL,367,0,0,0,0
27170,31,0,6445.61,0.5869,0.326,-6314,114,1,0,City,599,0,1,0.7668,0,0,0,0,Services,1322.4498,0,826.16,F,3,0.8289,M,597.99,0,24.12,749.14,37,2,1,1,0,0,0,Loan,NYN,1,0,0.675687076,62,W,66,0,0,0,0
7220,46,1,0,0,0,-99,10,0,0,City,662,0,0,0,0,0,0,0,Travel & Leisure,55.02,0,9625.26,F,2,1.1,U,41.49,0,36.43,8844.61,0,3,2,1,0,0,0,Loan,NNN,0,2,0.453596121,138,M,196,0,0,0,0
24970,48,1,0,0,0,0,7,0,0,Rural,617,0,0,0,0,0,0,0,Personal & Household Goods,0,0,849.06,F,3,1.1,U,0,0,0,827.4,0,9,1,1,0,0,0,Loan,NNN,0,0,0.453596121,432,W,312,0,0,0,0
44085,38,1,12999.7733,0.1739,0.1304,-12891,89,1,0,City,594,1,11,0.4513,19,-2268.54,0,0,Technology,447.0557,0,2180,M,5,0.4991,M,78.26,0,18.46,1851.34,22,0,0,0,0,0,0,Loan,YYY,1,0,0.878013689,0,W,51,0,0,0,0
36530,50,0,2876.41,1,1,-6395,46,1,0,City,617,0,0,0.5764,7,-856,0,1,Services,11003.3606,0,4012,M,3,0.5906,L,9539.81,0,5826.99,3282.88,14,1,0,1,0,0,0,Loan,YNN,1,0,0.830606713,50,M,201,0,0,0,0
20537,24,1,8860.1566,0.8913,0.3913,-8615,64,1,0,Semi,641,0,0,0.176,0,0,0,0,Retail & Wholesale,1377.482,0,7854,M,2,0.7033,H,4065.46,0,301.98,7389.63,15,2,1,1,0,0,0,Loan,NYN,1,3,0.762712108,48,M,343,0,0,0,0
40015,48,0,27974.93,0.0978,0.076,-27968,14,0,0,City,605,0,1,0.4611,0,0,0,0,Food & Beverage,1790.7152,0,11146.55,M,3,1.1,U,25510.85,0,0,7488.58,5,0,0,0,0,0,0,Loan,NNN,0,0,0.453596121,0,M,16,0,0,0,0
10720,32,1,14360.3633,0.5,0.25,-13127,59,1,0,Rural,624,0,1,0.5481,9,-1685.63,0,0,Retail & Wholesale,1354.6902,0,5790,F,4,0,M,5975.08,0,17.01,5037.39,13,4,1,1,1,0,0,Loan,YYY,1,1,1,128,M,44,0,-140,0,0
23411,41,1,8653.33,0.9021,0.2065,-8714,129,1,0,City,613,0,0,0.2924,0,0,0,0,Retail & Wholesale,658.0234,0,2412.19,M,2,1.1,H,2128.07,0,23.05,2020.87,23,3,1,1,0,0,0,Loan,NYN,1,4,0.453596121,123,W,345,0,0,0,0
29807,34,1,6216.67,0.9021,0.663,-4109,44,1,1,Semi,611,0,2,0.5459,0,0,0,0,Transport & Logistics,1444.027,0,1897.22,M,3,1.1,L,10281.38,0,41.88,1209.35,11,2,0,0,0,0,0,Loan,NNN,0,2,0.453596121,68,W,1,0,0,0,0
17132,53,1,30180,0.4782,0.25,-27207,124,1,0,Semi,627,0,0,0.0158,4,-564.45,0,2,Transport & Logistics,1887.9677,0,23796.34,M,4,0.8061,HH,15092.14,0,35.29,20000,3,1,0,0,0,0,0,Loan,YYN,0,0,0.692317902,53,NULL,550,0,0,0,0
39366,30,0,6276.7033,0.3736,0.2527,-5220,30,1,0,City,602,0,2,0.6384,0,0,0,0,Personal & Household Goods,781.8916,0,3030,F,3,0.9263,M,5754.67,0,27.27,3000,14,0,0,0,0,0,0,Loan,NYY,1,0,0.600795877,0,NULL,1091,0,0,0,0
31842,25,1,35137.9466,0.8043,0.6304,-35096,117,1,0,City,619,0,0,0.584,2,-58,0,1,Financial Services,4699.0256,0,15327.32,F,2,0.92,HH,35776.96,0,759.21,13142.13,48,0,0,0,2,0,0,Loan,YYY,1,1,0.605820157,0,M,27,0,-400,0,0
23998,48,1,6719.6133,0.076,0.0652,-5751,22,1,0,Semi,613,0,3,0.1373,13,-6642.42,0,2,Retail & Wholesale,141.7328,0,6213.65,F,2,0.4431,M,3329.6,0,22.53,5128.33,3,3,2,0,0,0,0,Loan,YYY,1,3,0.903426906,144,NULL,418,0,0,0,0
25248,36,1,1459,0.9782,0.1739,-2119,14,0,0,City,650,0,0,0.0302,0,0,0,0,Gov Health,743.0222,1,11033.25,F,4,0,U,865.07,0,87.77,9278.21,1,1,0,1,0,20,0,Loan,NYY,0,2,1,36,M,181,1,0,-1411,0
24655,46,1,15896.97,0.6956,0.4456,-15744,30,1,0,City,650,1,0,0.3975,5,-858.89,0,0,Mining - Coal,2493.2333,0,18440.36,M,5,0.6524,HH,6385.69,0,438.02,10553.2,9,0,0,0,0,8,1,Loan,YYY,0,1,0.79462906,0,M,101,1,0,-5700,0
